"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"56427",50.8785561882598,0.4645117622522,0.363766229290167,1.27695130787325,0.201619438374713,0.26952517299722
"28042",891.811258206158,-0.174715840659851,0.13682297974096,-1.2769480754668,0.201620579637414,0.26952517299722
"60533",64.6538475556239,-0.739832846592812,0.579530278726455,-1.27660775243466,0.201740763527918,0.269666256177101
"269261",2243.68158326962,0.378744367597987,0.2967801066158,1.27617842016714,0.201892455221959,0.269849432201069
"100503720",2.47271485514494,-0.967363991085088,0.758072183364335,-1.27608427312543,0.201925730372026,0.269874317582936
"94223",265.889243031934,-0.257799115062376,0.202059044563997,-1.27586030914209,0.202004903841006,0.26994094596302
"66405",143.746937916465,0.261947679684306,0.205305052534262,1.27589494973871,0.201992656570556,0.26994094596302
"238690",40.5492057181824,0.448285571761225,0.351375565886176,1.27580177816474,0.202025598845925,0.269949009546446
"15200",4065.03712111674,0.713604397895587,0.559630971722879,1.27513385418731,0.202261868544893,0.270225495974249
"30936",2.98353329286956,1.07675207850253,0.844413634585716,1.27514766981564,0.202256979401541,0.270225495974249
"224754",1.12700008580564,-2.1665024438224,1.69927877816334,-1.27495409915261,0.202325489002725,0.270290882174213
"231724",57.021332709712,0.316967085993687,0.248670553398206,1.27464664256453,0.202434340501565,0.270416679603549
"21975",284.372210358153,0.203836584934209,0.159939448216216,1.27446097387212,0.202500095047282,0.270467975660143
"65963",9785.04059646206,0.411928739242663,0.323219458591702,1.27445526032831,0.202502118744948,0.270467975660143
"68628",478.44732509078,0.282363687270938,0.221583326937349,1.2743002425935,0.202557030577242,0.270521694641238
"94047",1.45773464662296,-1.35963637196822,1.06710719068644,-1.27413289296046,0.202616322907055,0.270581255706963
"268470",3091.58445885257,0.211548910901693,0.166051937826739,1.27399242472211,0.202666100862295,0.27062810321107
"17975",19457.4392614518,-0.361360053891083,0.283859765361441,-1.27302315434158,0.203009825625495,0.271067434317784
"243822",3.06384790202101,-1.24649901399563,0.979245641106453,-1.27291760276534,0.203047282174319,0.271082443931514
"52858",1360.33193269977,0.279992494212713,0.219966374334787,1.27288770867572,0.203057891451786,0.271082443931514
"76478",149.625564891919,-0.269578501522134,0.211788424978609,-1.27286702070409,0.203065233755899,0.271082443931514
"66513",287.302591678686,0.209567120869446,0.16474847162733,1.27204288330819,0.203357883101919,0.271453436389418
"12638",6.81784315737094,1.56963888289901,1.23403142697177,1.27196021802362,0.203387254296369,0.27147296218623
"238123",429.670298100508,0.282436515694133,0.222077494105734,1.27179260929368,0.20344681560129,0.271529240993563
"100861965",2.54419539451343,0.893433657257001,0.702518288278545,1.27175857506326,0.203458911529256,0.271529240993563
"668208",0.82928529855192,-1.62561783387227,1.27830619651701,-1.27169674863627,0.203480886275999,0.271538886722712
"76138",55.8891788900189,-0.299941737663627,0.235897112494632,-1.27149389194178,0.203552999043596,0.271615433827794
"320816",367.442361395999,0.147837945908938,0.11628055303115,1.27139011687822,0.203589896845076,0.271644983377419
"319148",2.2777086273271,1.25102511926984,0.98419907627495,1.2711098287196,0.203689579193519,0.271754704648839
"16870",2.6349032469619,-1.21637007242426,0.956961004889467,-1.27107590195356,0.203701647399298,0.271754704648839
"791367",10.2969733265087,0.476724458247263,0.375096452086037,1.2709383295844,0.203750589070406,0.271800304031977
"214459",3022.88986490268,-0.370071805299742,0.291210001152044,-1.2708073343488,0.203797198865925,0.271842786345862
"100504051",13.6470673453899,0.659838763394669,0.519269527100138,1.27070572979612,0.203833356420658,0.271868431690497
"66593",667.26350335726,-0.259674316671091,0.204360100685261,-1.27067033046251,0.203845954918753,0.271868431690497
"12982",306.777073972225,0.299797288008843,0.235947220917408,1.27061165138192,0.203866839845038,0.271876593182204
"73072",60.4283369366741,-0.773065592538544,0.608585758946046,-1.27026566293195,0.203990014936694,0.27202115766435
"102632",655.40172075724,-0.479330081760499,0.377590576924508,-1.26944397199915,0.204282761530152,0.272391808824295
"18591",2113.13567448594,-0.632894280063447,0.498691244511078,-1.26911047071609,0.204401666313211,0.272521166677282
"66202",128.667016317446,0.14851506676384,0.117024955692586,1.26908885275698,0.204409375603104,0.272521166677282
"54710",1712.89342707372,-0.728282203200968,0.573964077867881,-1.26886373430605,0.204489668803842,0.272608476084937
"22437",75.3471529598023,-0.569410266463705,0.44882851007798,-1.26865886118681,0.20456276102081,0.272686173798318
"56485",2.18429179604044,1.52218048657258,1.2001823814754,1.26829097816063,0.204694057683545,0.27284144231411
"276905",97.0261531155111,0.404841180875652,0.319273509054802,1.26800742746923,0.204795298131659,0.272917118368549
"100038700",1.13250896758757,-1.80079678724421,1.42014235468044,-1.26803963089279,0.204783798217385,0.272917118368549
"102871",3.27399616660907,-1.36592140341026,1.07716681251504,-1.26806859210693,0.204773456504372,0.272917118368549
"70902",1.65230135827846,-1.40314774127513,1.1066624969488,-1.26790936274047,0.204830320157029,0.272944035681818
"319944",625.957232629429,-0.16950831978474,0.133791225515221,-1.26696141045106,0.205169088531882,0.27337567314115
"66887",1399.11211721802,-0.324312772895984,0.256015821626993,-1.26676847874073,0.20523808611993,0.273447820530121
"50883",309.576961922597,0.640325876601249,0.505870322316017,1.26579055610469,0.205588077080055,0.273874494521419
"13000",869.819031317029,0.232053704245867,0.183323035427741,1.26581857923323,0.205578041786506,0.273874494521419
"100861935",2.15683614099917,0.936272321760143,0.73973046057205,1.26569388671125,0.205622697850502,0.273900798344882
"54721",633.585025218951,0.278482278708102,0.22003933523378,1.26560225430707,0.205655518605675,0.273924700816427
"100503002",4.26912578191728,-0.670882571718229,0.530400919270858,-1.2648593683444,0.205921744908309,0.274259463941894
"11745",649.711611565479,-0.614038750055697,0.485500259135461,-1.26475473184943,0.205959263350422,0.274289593235304
"19118",0.828923751129913,-1.83102618071611,1.44797397546452,-1.26454357035575,0.206034992497803,0.274370602217548
"75870",3.74689238923645,0.903607837808025,0.714669070293579,1.26437238628059,0.206096399329786,0.27443252826579
"69479",56.7101448552898,-0.421595117694475,0.333504610982491,-1.26413579846009,0.206181289551858,0.274525712959604
"72093",116.722925634026,0.366339543501303,0.289817885285567,1.26403359523632,0.206217969007562,0.274554697276662
"74718",218.684453689619,0.27974603899085,0.221464970477446,1.26316156630892,0.206531121992273,0.274951742407904
"19896",941.736063013101,-0.302493715050094,0.239523597881995,-1.26289734174385,0.206626075398932,0.275058265349953
"545007",7.42483248380209,-1.37943469184696,1.09244388156147,-1.26270531157654,0.206695104456081,0.275130265188305
"218100",157.707440337716,0.299987733027912,0.237689192391203,1.26210085536483,0.206912497529689,0.275399726544323
"22746",11.3977305196171,0.555284491892662,0.440054246869912,1.26185463688256,0.207001097720749,0.275497738513347
"228071",727.490698429409,0.296385501690734,0.234969264470851,1.26137987603694,0.207172015188686,0.275705284451379
"106393",109.050896102488,0.265578848646032,0.210560793520171,1.26129297010172,0.207203313063278,0.275727007547455
"66343",25.4520576681673,0.559272483057337,0.443588331900083,1.2607916909395,0.207383908239301,0.275947384189207
"240843",1.1419029972656,-2.36245761372966,1.87411310130613,-1.26057366126046,0.207462493129123,0.27603200274489
"20706",0.864454680864625,-1.82375988355575,1.44707391119085,-1.26030873022575,0.207558011843548,0.276139138155726
"21968",39.8534608074417,0.374102778450142,0.297044802042766,1.25941533357073,0.207880353865557,0.276548006338163
"12466",2645.39381050551,-0.262043191541987,0.208222544830429,-1.25847655812385,0.208219459793866,0.276979115242339
"16648",1269.56731023029,-0.159237184418121,0.126554508284237,-1.25824979747446,0.208301430730918,0.277068138701754
"100038411",1.97054716183765,1.54895168549682,1.23128969756239,1.25799126603862,0.208394914918757,0.277172462322961
"79362",2385.04092820472,-0.829086069031224,0.659554863885139,-1.25703882183122,0.208739578273346,0.277610823744826
"666257",2.08481629677601,-1.33716890122137,1.06381079545425,-1.25696120676271,0.20876768322341,0.277628149010014
"66140",71.4025126517195,-0.411325789374004,0.327290046748708,-1.25676229222399,0.208839724064707,0.277703895371088
"69470",1223.14115265004,0.170005287096208,0.135280276827938,1.25668937913571,0.208866135495337,0.27771895962418
"14183",3679.96191990193,-1.00114089132373,0.796783628722813,-1.25647773778746,0.208942812405123,0.277800852394796
"209692",74.1213199234166,0.506109563204735,0.402892064494816,1.25619144134631,0.209046569042355,0.277918734713132
"110648",1.19058828736634,-1.50970254341623,1.20190043581799,-1.25609617770773,0.209081101794232,0.277944576372622
"623505",3.80284112235374,0.75218372149535,0.598938286977206,1.25586181055741,0.209166076695696,0.278037465362247
"103142",5.54548384241019,-0.672603458658323,0.535616912730027,-1.25575470578417,0.209204918185553,0.278069021767891
"239839",48.9206931334191,0.459495276683744,0.365960608094953,1.255586712121,0.209265851523305,0.278129935332655
"13528",932.019971876983,0.208541663991529,0.166133495833209,1.25526561001819,0.209382354913936,0.278224529193209
"620695",1316.65557640779,0.733994052999322,0.584714361643835,1.25530361685629,0.209368562689173,0.278224529193209
"68366",275.511644186916,0.436313481437953,0.347585411456833,1.25526983313032,0.209380822364803,0.278224529193209
"100503816",22.1566711114635,-1.00657788259106,0.802633097911565,-1.25409466069883,0.209807600836115,0.278769472809596
"66884",1149.6397556335,-0.241169916223374,0.192353027779618,-1.2537879907962,0.209919075368839,0.278897462642791
"78796",68.0960677872516,-0.251532022053112,0.200753870543345,-1.25293734747099,0.210228508678363,0.279288422099184
"12905",77.0925091681987,0.347351523915036,0.277294552312732,1.25264460126607,0.210335075484429,0.279409836584286
"15951",15.5103258646761,-0.66943372310753,0.534494915908083,-1.25246041296799,0.210402144578987,0.279455185213166
"268390",436.620501537069,-0.207431150170756,0.165623149892711,-1.25242848179815,0.210413773355315,0.279455185213166
"270893",1.23222649725585,2.25278831243095,1.79873992083661,1.25242581561383,0.210414744354279,0.279455185213166
"219022",275.810379448923,0.225829418720024,0.180359587869757,1.25210653554555,0.210531046561396,0.279551437758532
"414115",4.72531791461711,0.762148641800552,0.608695418338471,1.25210182110612,0.210532764209937,0.279551437758532
"14344",4.404267364606,-1.14540520892014,0.914750306132433,-1.25215067023363,0.210514967117502,0.279551437758532
"14103",2.06735862404042,-1.13607364399827,0.907650587914202,-1.25166408651702,0.210692291651143,0.279743089571135
"66634",121.669027216992,0.324655227952697,0.259400114805116,1.25156162015042,0.210729646991929,0.279772513523858
"52318",175.945290395438,0.347553819921135,0.277727038834248,1.25142233676628,0.210780432099537,0.279819761805968
"239017",8.57505169833674,-0.78924992576074,0.630771977541232,-1.25124443358638,0.210845311521268,0.279885712712934
"109674",825.51518735309,-0.206907843264637,0.165395775314923,-1.25098626534246,0.210939488458195,0.279990542169892
"317717",329.075130713282,0.281058231136162,0.224712770739464,1.2507443622865,0.211027759639588,0.280087518074226
"100503647",1.71689996775697,1.20265629280358,0.961935706557392,1.25024602434989,0.211209688907445,0.280308779144643
"12653",1.66342563021206,-1.18835784156436,0.95060065808192,-1.25011258035754,0.211258424828683,0.28035325235103
"242584",60.0739348106593,-0.482216894721653,0.38579174460577,-1.249940936954,0.211321123752835,0.280416247597359
"14085",1406.384586252,0.720818173112589,0.576750505465538,1.24979200933819,0.211375535819094,0.280468238166533
"208084",28.4991469199607,0.657574478646005,0.52624914785684,1.24954972625417,0.211464077801853,0.280565504003856
"234366",2163.54312023027,0.294580747454525,0.235822996357243,1.24916039574135,0.211606414198566,0.280734123830117
"233913",437.4722015942,-0.260336829436555,0.208509409093815,-1.2485615424646,0.211825485754696,0.281004515072133
"20731",1.16854955413049,-1.47170299272941,1.17919227878416,-1.24806023513557,0.212008999204337,0.281227699902705
"20779",2569.07526103907,-0.242958875158111,0.194695675087577,-1.24789045801261,0.212071175507598,0.281289911728958
"72978",16.4262075639521,-1.36269939276315,1.0921674021077,-1.24770194581286,0.212140228463868,0.281361235086451
"76279",1.5956308012971,-1.29728882064659,1.03994094620509,-1.24746393089012,0.212227437715932,0.281456627100508
"56174",360.62952012076,-0.331205906078218,0.26555731475501,-1.24721063090946,0.212320275896465,0.281559469937458
"67063",102.343331696126,-0.382895379438358,0.307218701818602,-1.2463283555714,0.212643871876561,0.281968285529535
"78751",104.925544539641,-0.424180457382817,0.340401770051034,-1.24611707312574,0.212721417694807,0.282050800317885
"381820",1107.6640715282,0.352257543650104,0.282744473570537,1.2458512069281,0.21281902609685,0.2821599026153
"18046",732.947807172414,0.215690427965121,0.17314424649171,1.24572679910244,0.212864711489599,0.282200153550146
"100503911",223.58524695897,0.227183795999297,0.182380797014625,1.2456563394724,0.212890589014481,0.282214140786439
"170706",71.4741559849161,-0.617128874674907,0.49552014571289,-1.24541631660013,0.212978758637756,0.282294380075945
"433745",81.8496683430444,0.274929393441882,0.220754462282603,1.24540809095821,0.212981780699236,0.282294380075945
"21872",3724.89181691887,-0.255498115591082,0.205164346393496,-1.24533389978515,0.213009039580094,0.282310188281024
"20405",1135.74855617279,-0.091882160284298,0.07379323790756,-1.24512980985328,0.213084038086696,0.28238926106883
"75778",65.0973639415505,0.300997007006483,0.241803688078532,1.2447990739857,0.213205616629009,0.282530048146092
"214764",769.711557384028,0.166455035190983,0.133736429128547,1.24464991532701,0.213260463748921,0.282582391983943
"20747",2771.04670613629,-0.289882415050014,0.232912037055025,-1.24460040243231,0.213278672383134,0.282586183679258
