EntrezGeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
12659,106.9763611,0.323366855,0.389251497,0.83074017,0.406120428,0.484288287
22652,14.00247243,0.478657958,0.57615215,0.830783949,0.406095692,0.484288287
69623,3.895286292,-0.593939259,0.714865958,-0.830840037,0.406064002,0.484283727
68052,96.19479317,-0.156470316,0.188323703,-0.830858322,0.406053671,0.484283727
56399,1589.471261,0.122750085,0.14773803,0.830863153,0.406050941,0.484283727
27392,755.3470954,-0.13141245,0.158077666,-0.831315729,0.405795291,0.484057314
18082,315.5218243,0.350703139,0.421817849,0.831408959,0.40574264,0.484025865
100042659,1.082530777,0.899914758,1.082124796,0.831618276,0.405624443,0.483916215
74012,832.5603108,0.442537686,0.532098314,0.831684061,0.4055873,0.483903256
72236,2.879328904,-0.613364658,0.737403835,-0.831789352,0.405527855,0.483863686
16834,462.9511929,-0.151775474,0.182452565,-0.83186265,0.405486476,0.483845667
13139,1237.213356,0.238389017,0.286497464,0.832080723,0.405363382,0.483730133
66757,94.59686829,0.227318382,0.272848329,0.833130928,0.404770893,0.483054407
238330,3329.82677,-0.271950422,0.326360037,-0.833283463,0.40468488,0.482983063
23939,366.9384451,0.268640603,0.322292429,0.833530604,0.404545545,0.482848067
50755,1152.058954,-0.145778157,0.174891251,-0.833536019,0.404542493,0.482848067
18810,5489.882953,-0.351444042,0.421579122,-0.833637209,0.404485451,0.482838938
74200,1913.73924,-0.100474108,0.120512163,-0.833725874,0.404435474,0.48281058
107605,2.084851762,-0.802969945,0.962363729,-0.834372619,0.404071042,0.482406801
14533,368.2966487,0.146596181,0.175655008,0.834568757,0.403960559,0.482306172
67068,1053.384412,0.126605108,0.151630938,0.834955644,0.403742683,0.482077299
620235,5.909810602,0.799943861,0.957746798,0.835235224,0.403585281,0.481920608
70451,168.3250169,0.333373594,0.399062885,0.835391128,0.403497523,0.481847065
73754,166.3363111,0.154134027,0.184277432,0.836423783,0.402916537,0.481184473
387220,14.38482496,0.424663522,0.507637323,0.836549054,0.402846093,0.48113155
326620,1.663669406,0.915621253,1.094411185,0.836633677,0.40279851,0.481105926
233549,3.47120408,0.825018568,0.985933966,0.836788869,0.402711255,0.481032912
100040608,24.62674147,-0.257934587,0.308180755,-0.836958776,0.402615741,0.480950021
78706,3.270767097,0.650762996,0.776351735,0.838232165,0.401900325,0.480126561
109934,1384.44564,0.387522068,0.462256613,0.838326715,0.401847236,0.480094287
75299,4.288418669,0.597843032,0.712070539,0.839584001,0.401141673,0.479282436
19386,6248.086526,0.104019272,0.123845603,0.8399109,0.400958346,0.479094485
233410,1354.770873,0.153642269,0.182787781,0.840549996,0.400600082,0.478697469
22404,1256.59788,0.142832182,0.169911509,0.840626885,0.400556992,0.478677044
29873,62.83327657,0.586455314,0.697598563,0.840677354,0.40052871,0.478674313
67023,1098.842563,-0.213981763,0.254220559,-0.841716987,0.399946387,0.478009401
100862066,1.542806482,-0.886573177,1.053286234,-0.841721033,0.399944122,0.478009401
100503864,29.76521471,0.259717001,0.308520678,0.841813921,0.399892118,0.478006594
105387,29.76118399,0.544358312,0.646511953,0.84199265,0.399792068,0.477918025
70408,358.8403477,-0.12053012,0.143084767,-0.842368631,0.399581646,0.477697497
17122,801.1302745,-0.23393868,0.277451909,-0.843168393,0.399134273,0.477193647
19822,2726.122284,0.178499351,0.211698033,0.843179073,0.399128301,0.477193647
226143,1.224733255,-1.718494452,2.037231141,-0.84354417,0.398924174,0.477004403
620678,5248.963273,-0.164386106,0.194759195,-0.844047983,0.398642593,0.476698667
72351,160.5819986,-0.127174188,0.150657579,-0.84412738,0.398598229,0.476676573
15109,33.05229826,-0.929745606,1.100170676,-0.845092153,0.398059389,0.476063103
98193,1861.254834,-0.109844089,0.129976612,-0.84510657,0.398051341,0.476063103
75342,2.50997884,0.729596334,0.863307589,0.84511748,0.398045249,0.476063103
227095,483.507053,0.273462921,0.323554088,0.845184563,0.3980078,0.476063103
50496,461.2471576,0.187326641,0.221616521,0.845273811,0.39795798,0.476063103
18007,3839.1202,0.29530842,0.349259293,0.845527738,0.397816252,0.475926883
66706,150.0652716,0.187172014,0.221351038,0.845589051,0.397782035,0.475916869
72022,4.282398733,0.78398999,0.926759313,0.845947788,0.397581872,0.475708299
101565,360.9246579,0.211148852,0.249580029,0.846016621,0.397543472,0.475693265
100503203,19.40399037,-0.269060051,0.31792506,-0.846300228,0.397385281,0.475534878
225392,7.784337854,-0.435164261,0.513792765,-0.846964557,0.397014877,0.47512251
16561,3308.281308,0.134682606,0.159002893,0.847045003,0.396970038,0.475099727
19106,832.0396496,0.221743547,0.261569833,0.847741287,0.396582067,0.474666251
242122,646.9769798,-0.554257982,0.653758481,-0.847802358,0.396548049,0.474656389
269254,988.1197013,0.134265631,0.158343053,0.847941406,0.396470603,0.47459454
11856,196.8041814,0.458872606,0.54104264,0.848126509,0.39636752,0.474501992
18555,2307.499101,0.144289684,0.170112349,0.848202294,0.39632532,0.474482322
232975,1.282745094,-0.875405758,1.032034475,-0.848233057,0.396308191,0.474482322
28030,765.6300923,0.176702497,0.208270272,0.848428799,0.39619921,0.474393032
279706,12.91098314,0.456231373,0.537314284,0.849095933,0.395827913,0.473979279
19013,76.65096578,-0.473094602,0.556702836,-0.849815326,0.395427767,0.473530923
319916,28.503664,0.214614816,0.252534975,0.849841952,0.395412962,0.473530923
100038398,21.23411514,-0.443357524,0.52154104,-0.850091345,0.395274303,0.473408726
545291,13.60818774,-0.956121656,1.124637873,-0.850159575,0.395236374,0.47339409
66603,128.4173907,0.158874118,0.186777119,0.850608035,0.394987125,0.473126329
100861745,40.90765153,-0.180222195,0.211647168,-0.851521885,0.394479512,0.472549037
100504527,21.59520947,0.228732958,0.26858572,0.85161995,0.394425063,0.472514554
100042757,15.91271122,0.331155714,0.388715871,0.851922288,0.394257226,0.472344218
55932,241.5612673,0.411284951,0.4827219,0.852012206,0.394207317,0.472315157
100302730,1124.654715,0.162997229,0.191291859,0.852086597,0.394166031,0.472296422
170711,7.379192039,-0.779444461,0.914531886,-0.8522879,0.39405432,0.472193297
219103,164.8823476,0.166719868,0.195611175,0.852302369,0.394046292,0.472193297
231549,1815.460188,-0.28360175,0.33268445,-0.8524647,0.393956223,0.4721372
100504598,2.902600203,0.565709065,0.663578695,0.852512399,0.39392976,0.472136215
12580,80.71750822,-0.283723356,0.332718257,-0.852743577,0.393801519,0.472013239
100861916,139.1157999,-0.122651724,0.143801878,-0.852921568,0.3937028,0.471925633
30927,40.62275381,0.501608421,0.58803326,0.853027295,0.393644168,0.471886072
14269,1487.135161,-0.21337333,0.249997291,-0.853502566,0.393380665,0.471600898
21818,6.460067411,0.518814606,0.607624703,0.853840543,0.393193347,0.471407026
19289,5.460717081,0.641235997,0.750926466,0.853926484,0.393145724,0.471380623
54712,7.718275765,-0.45476353,0.532125052,-0.854617779,0.392762782,0.470952143
71242,55.86944431,-0.279521709,0.326943855,-0.854953242,0.392577034,0.470760073
330483,6.971013215,0.77911119,0.911054795,0.855174896,0.392454332,0.470643585
14391,969.4370441,-0.222737911,0.260351396,-0.855528007,0.392258906,0.470439865
18148,4949.37918,-0.268289411,0.313579144,-0.855571604,0.392234782,0.470439865
18550,3563.595247,-0.108995819,0.12726665,-0.85643662,0.391756317,0.469898316
231293,3.902297122,0.744247515,0.868992553,0.85644867,0.391749654,0.469898316
100039830,15.74694986,0.268311874,0.313245295,0.856555161,0.391690775,0.46988092
19704,2069.665991,0.161041292,0.187912788,0.857000173,0.391444789,0.469616425
100503999,1.479406766,-1.143599551,1.334177894,-0.857156723,0.391358276,0.46954323
54201,216.212448,-0.200260602,0.233618406,-0.857212432,0.391327493,0.469536891
216459,25.97810142,-0.208536405,0.243020306,-0.858102801,0.390835701,0.468977371
13170,57.79875408,0.373363688,0.43509173,0.858126373,0.390822686,0.468977371
258019,1.092833408,0.927797999,1.079947473,0.859114005,0.390277621,0.468368757
20668,430.262612,-0.28223344,0.328454676,-0.85927667,0.390187892,0.468291596
433804,2.075851929,1.207634626,1.405009321,0.859520722,0.390053292,0.468160568
72567,3342.625992,-0.106139747,0.123416662,-0.860011482,0.389782713,0.467866304
68473,879.8567308,0.122669217,0.142611396,0.860164199,0.389698537,0.467795759
18667,603.4679709,0.674611036,0.784055803,0.860412017,0.389561964,0.467662305
387187,0.771808113,-1.133232901,1.316182159,-0.861000047,0.389238017,0.46730388
381802,81.19042546,0.181405006,0.210585347,0.861432234,0.389000029,0.467048613
67291,463.3061746,-0.245436,0.284877583,-0.861549013,0.388935739,0.467001875
76411,629.2927361,-0.293288058,0.340327563,-0.861781676,0.38880767,0.466878546
381272,2.17105753,0.750891195,0.870524693,0.862573115,0.388372218,0.466386072
73473,1033.139829,-0.092876962,0.10755355,-0.863541573,0.387839773,0.46577705
26439,0.856093582,-1.121349808,1.297557563,-0.864200434,0.387477794,0.465372684
71963,1025.131631,0.220533969,0.254963296,0.864963596,0.38705877,0.464899747
56017,218.4658562,0.185997229,0.214943608,0.865330357,0.386857493,0.464688305
77490,0.986710768,-0.929144619,1.073463058,-0.865558076,0.386732555,0.464568537
56012,29.25896663,0.28514953,0.32924534,0.866070056,0.386451745,0.464261498
15387,2982.627004,-0.104878683,0.12109236,-0.866104871,0.386432654,0.464261498
67771,3568.375524,-0.261531781,0.30179211,-0.86659582,0.386163505,0.463975766
79202,58.29632442,-0.380484848,0.438558175,-0.867581246,0.385623617,0.463357325
432879,9.779928133,-0.492093691,0.56715825,-0.867647947,0.38558709,0.463343672
100503468,2.045512317,0.674493926,0.777149234,0.867907856,0.385444778,0.463202891
66498,880.0999258,0.094031846,0.108317519,0.868112991,0.38533248,0.463098163
15235,5.834778802,-0.521008378,0.599831709,-0.868590923,0.385070921,0.462814025
545253,1.033462897,-0.997850448,1.148070318,-0.869154469,0.384762647,0.462473701
71206,3.320914797,0.728043638,0.837507877,0.869297661,0.384684342,0.462409766
100379145,8.52620578,-0.352308316,0.405069797,-0.869747185,0.38443858,0.462144517
22379,546.6283661,0.248098952,0.285183273,0.869963198,0.384320517,0.462032755
24013,0.901883809,-1.05483077,1.212216306,-0.870167119,0.384209082,0.461928947
93675,5.370299827,0.585534664,0.672763366,0.870342669,0.384113167,0.461843787
387135,2.594943443,0.635464394,0.730095771,0.870384982,0.384090051,0.461843787
56364,687.261132,-0.159440101,0.183176408,-0.870418319,0.384071839,0.461843787
22230,1023.609175,-0.125542486,0.144220549,-0.870489587,0.384032908,0.461837759
114230,12.64038867,-0.503899422,0.578737656,-0.870687118,0.383925014,0.461738164
624855,3.811746412,0.476857212,0.547593515,0.870823336,0.383850622,0.461678849
21418,644.8068895,0.250931603,0.288152581,0.87082893,0.383847566,0.461678849
67349,1.411887194,1.004271406,1.152813096,0.871148505,0.383673073,0.461525595
208366,77.23452431,0.170737973,0.19595374,0.871317752,0.38358068,0.461444601
268741,1737.637335,-0.115138637,0.132137058,-0.871357657,0.383558898,0.461444601
668303,46.81998628,-0.337527511,0.387211036,-0.871688768,0.383378189,0.461261278
403187,518.2789628,0.205259817,0.235352737,0.872136947,0.383133672,0.46099721
71949,904.2574434,0.162354061,0.186144784,0.872192375,0.383103438,0.460990956
100503384,0.842724382,-1.28387933,1.470910363,-0.87284675,0.382746614,0.460591687
226562,6139.717023,-0.07491794,0.085805204,-0.873116515,0.382599573,0.460444832
329702,9.719576888,0.39837389,0.456207663,0.873229282,0.382538117,0.460400964
68092,878.6194526,0.06883081,0.078801474,0.873471098,0.382406353,0.460272465
103149,51.10823879,-0.536013837,0.613456585,-0.873760018,0.382248958,0.460113098
320938,1772.163918,-0.070201866,0.080288415,-0.874371055,0.381916215,0.45974263
100504040,121.9622031,-0.271700339,0.310679329,-0.874536264,0.381826281,0.45966442
217835,318.1330473,-0.342167504,0.391225485,-0.87460433,0.381789231,0.45964987
75573,1.406519126,0.90522965,1.034796301,0.874790188,0.381688077,0.459558135
230861,4512.04178,0.139296232,0.159179544,0.875088777,0.381525603,0.459392553
71777,530.5068574,0.123796543,0.141462537,0.875118921,0.381509203,0.459392553
238673,557.2344283,0.270011698,0.308433317,0.875429738,0.381340125,0.459229282
117146,1215.98578,-0.075175011,0.085862294,-0.875529967,0.381285612,0.459193667
214944,589.5381665,0.354579297,0.404759139,0.876025425,0.381016212,0.458899235
21938,114.2251636,0.67991436,0.776127207,0.876034694,0.381011173,0.458899235
54160,1208.150512,0.119136838,0.135958272,0.876275024,0.38088054,0.458795851
57279,544.6411498,0.262223898,0.29913783,0.876598916,0.380704528,0.458613835
233199,67.77089529,-0.721018547,0.822280715,-0.876852069,0.380566993,0.45847815
231045,1.927503751,-0.879792395,1.002785936,-0.877348159,0.380297562,0.458183537
101100,97.72745618,-0.194924093,0.222055098,-0.877818589,0.380042175,0.457905808
73673,80.28145673,-0.444045756,0.50562297,-0.878215157,0.379826968,0.457676459
100502743,4.956408348,0.493848727,0.56228016,0.878296554,0.379782805,0.457653193
217664,1964.626343,-0.166226694,0.189227917,-0.878446988,0.379701195,0.457584796
668940,19.51256635,0.54282727,0.617892112,0.878514646,0.379664493,0.457570514
107435,686.328997,0.186468106,0.212239599,0.87857359,0.379632521,0.45756193
544922,33.22098304,0.201300528,0.229025129,0.878945157,0.379431013,0.457348994
232816,360.9119709,-0.119938688,0.136434063,-0.879096357,0.379349033,0.457280114
79456,108.8304471,0.329774275,0.374985052,0.879433123,0.379166479,0.457089982
100503869,4.551965799,0.5061745,0.575487411,0.879557902,0.379098853,0.45703838
100043348,114.6774628,0.208747194,0.237320131,0.879601712,0.379075111,0.45703838
69149,54.95823953,0.222891178,0.253295846,0.879963811,0.378878915,0.456833047
12211,3507.399152,-0.135536898,0.153992484,-0.880152683,0.378776602,0.456739593
12780,1.358096157,0.85851252,0.974944172,0.880576083,0.378547308,0.456492998
434232,19.46365962,0.322105732,0.365740987,0.880693561,0.378483703,0.456446189
69306,2.072872663,-0.728984087,0.827579262,-0.880863164,0.378391887,0.456365351
99738,3.798024228,-0.663551351,0.753135385,-0.881051886,0.378289737,0.456272038
68108,582.4126108,0.330347828,0.374879226,0.881211348,0.378203438,0.456197832
232236,247.573183,0.147422611,0.167285582,0.881263105,0.378175431,0.456193934
19842,1.577742521,0.912719183,1.035474981,0.881449769,0.37807443,0.456101977
50935,312.1011839,-0.444113157,0.503515929,-0.882024047,0.377763803,0.455757103
237256,37.94672521,0.823660876,0.933664472,0.882180806,0.37767904,0.455684697
74978,5.118639686,-0.687066936,0.778691113,-0.882335659,0.377595318,0.455613538
57916,1.121298997,1.504359545,1.703008159,0.883354279,0.377044885,0.454979191
382236,568.0317353,-0.118895997,0.13450474,-0.883953959,0.376721067,0.454618234
435684,597.2883607,0.215615023,0.243811992,0.884349538,0.376507554,0.454390352
235582,9.04938439,0.459892263,0.519819986,0.88471447,0.37631065,0.454182485
252870,4690.743189,0.124920064,0.141105337,0.885296519,0.375996727,0.453833349
14433,94.39267731,-0.169706994,0.191594304,-0.885762208,0.375745679,0.453560062
140557,1.484121666,-1.042079259,1.17633269,-0.885871206,0.375686934,0.453518882
70427,421.4081934,-0.270394909,0.305139991,-0.886133962,0.375545344,0.453377683
100862307,27.13795641,0.209890883,0.236838164,0.886220699,0.375498612,0.45335099
67207,163.618012,-0.155222953,0.1751118,-0.886422003,0.375390167,0.45324978
14311,1.814604017,-1.263992923,1.425690615,-0.886582902,0.375303503,0.453174857
11448,1.403110714,-0.968502525,1.092271668,-0.886686485,0.375247717,0.453137212
19817,48.7031214,0.199002031,0.224345347,0.887034359,0.375060402,0.452940722
547150,1069.539062,0.135201708,0.152403456,0.887130199,0.375008807,0.452908117
217708,128.0543151,0.208113657,0.234559029,0.887254941,0.374941659,0.452856725
192174,540.2767271,0.205757144,0.231783421,0.887712949,0.374695179,0.452588712
14777,3.248569922,1.032913236,1.163033396,0.888120014,0.374476198,0.452353882
74928,1.358784652,-1.031278187,1.160988702,-0.888275817,0.374392405,0.452282335
233011,4620.947381,-0.2449777,0.275744961,-0.888421312,0.374314166,0.452217488
22177,6.32954555,-0.566529204,0.63764377,-0.888472891,0.374286432,0.452213653
72440,238.3469083,0.100460326,0.113070778,0.888472929,0.374286411,0.452213653
623273,2.829973184,0.621758577,0.699688629,0.888621812,0.374206365,0.452176256
69090,423.4323464,0.198583587,0.22343562,0.888773182,0.374124992,0.452107598
328399,9.04315359,-0.661416316,0.743239742,-0.88990978,0.373514332,0.451399278
26896,1410.548712,0.13765139,0.154651589,0.890074201,0.373426045,0.451322203
328779,25.91724475,-0.594812252,0.668184398,-0.89019177,0.373362923,0.451275535
58799,447.8732891,-0.18737328,0.210472469,-0.890250783,0.373331242,0.451266865
192113,216.542723,0.646573487,0.726236233,0.890307392,0.373300853,0.451259756
100503924,5.708972824,0.55737402,0.62594887,0.890446564,0.373226149,0.451199073
231128,942.8835125,-0.090667275,0.101797182,-0.890665862,0.373108454,0.451086406
387230,1.109743337,-0.9959635,1.117834751,-0.890975611,0.372942255,0.450915079
98417,713.0459478,-0.127113532,0.142666856,-0.890981515,0.372939087,0.450915079
100504048,16.94011186,-0.307787159,0.345350854,-0.89123034,0.372805611,0.45080907
